Energy_240120_012	Is (A)_1_240120_012	Im (A)_1_240120_012	Is/Im (#)_1_240120_012	Keithley Source (A)_2_240120_012
-7.893000E+2	-2.806513E-10	5.557563E-11	-5.049899E+0	8.202593E-11
-7.891999E+2	-2.845512E-10	5.556318E-11	-5.121219E+0	8.194678E-11
-7.891001E+2	-2.892152E-10	5.554559E-11	-5.206808E+0	8.221914E-11
-7.889999E+2	-2.943035E-10	5.552828E-11	-5.300065E+0	8.240588E-11
-7.888999E+2	-3.002640E-10	5.551081E-11	-5.409109E+0	8.236391E-11
-7.888000E+2	-3.066160E-10	5.558169E-11	-5.516493E+0	8.243524E-11
-7.887001E+2	-3.135109E-10	5.548616E-11	-5.650254E+0	8.257881E-11
-7.886000E+2	-3.211139E-10	5.546214E-11	-5.789786E+0	8.261909E-11
-7.885000E+2	-3.297393E-10	5.546305E-11	-5.945207E+0	8.296434E-11
-7.883999E+2	-3.388692E-10	5.544778E-11	-6.111502E+0	8.297005E-11
-7.882999E+2	-3.492727E-10	5.535033E-11	-6.310219E+0	8.287206E-11
-7.882000E+2	-3.614868E-10	5.543542E-11	-6.520863E+0	8.313519E-11
-7.881000E+2	-3.735552E-10	5.539751E-11	-6.743177E+0	8.329606E-11
-7.879999E+2	-3.858560E-10	5.538474E-11	-6.966829E+0	8.336798E-11
-7.879000E+2	-3.995593E-10	5.538148E-11	-7.214674E+0	8.362334E-11
-7.878000E+2	-4.129209E-10	5.534104E-11	-7.461387E+0	8.371137E-11
-7.876999E+2	-4.255118E-10	5.534750E-11	-7.688004E+0	8.383595E-11
-7.875999E+2	-4.378859E-10	5.531629E-11	-7.916039E+0	8.400149E-11
-7.874999E+2	-4.527961E-10	5.535478E-11	-8.179892E+0	8.428022E-11
-7.874000E+2	-4.665632E-10	5.537266E-11	-8.425877E+0	8.442350E-11
-7.873001E+2	-4.777485E-10	5.538293E-11	-8.626277E+0	8.462903E-11
-7.872000E+2	-4.887201E-10	5.541135E-11	-8.819855E+0	8.463941E-11
